username,review,rating,date,Angry,Haha,Like,Love,Sad,Wow,gender,location
profile.php?id=100007946838746,band de fils de putes attentions jumia  arnaque ,1,2017-11-27 12:40:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100007956165462,Tahad   matstahlouhach        ,1,2017-11-25 10:48:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008068277787,Nul nul nul  Je déconseille fortement    ,1,2017-11-20 16:56:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008144893416,Vous êtes des arnaqueurs   c est nul votre black fripouille bzaaf 3liikom black friday,1,2017-11-24 00:07:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100008175853843,تقة والجدية الصدق في المعاملة هذ رأي من خلال تجربتي مع جوميا عند التعامل معهم فكانوفي المستوى المرجو وهذي ليست مجاملة بل حقيقة وتجربة ناجحة في هذ المجال أتمن لها النجاح والتألق سنة بعد سنة شكرا جوميا ولي الساهرين علي إنجاحها ,5,2017-11-01 22:18:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100008239232261,لينعلطبنمك آ جوميا   لينعلطبنمك آ جوميا   ,1,2017-11-24 12:03:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008315450583,De l arnaque                   ,1,2017-11-25 21:44:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008355490984,  100DH                        ,1,2017-11-24 13:33:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008368115974,جوميا شفارة ونصابة و مغاربة عاقو بيك  ونعمل حملة للمقاطعة موقع لانك استفزيت المغارب باشهار كادب وجوميا نصب واحتيال تفو منك ,1,2017-11-24 01:52:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100008370363057,J aime les produit de jumia    ,5,2017-11-15 11:01:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008380621812,b1 mais tawssil tres cher en plus kayakhd beauqoup de temps ,3,2017-11-07 16:16:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008483833694,موقم جيد جدا اتمنى ان يكون تطوير جديد في خدماته اليومية جوميا  3  3 ,5,2017-11-08 02:12:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008625275584,كدبة منتصف الليل  مسهريني على الكذوب وكلت عليكم الله   ,1,2017-11-24 00:04:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100008642763938,Jumia nasaba chafara ila akhirih    ,1,2017-11-28 11:31:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008691162972,مكاين غير الكدووووووووووووووووب ,1,2017-11-24 01:58:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008709013888,Null de null de null de null Null de null de null de null See Translation ,1,2017-11-24 14:43:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008724964204,Cheffara nessaba wlad lhram ,1,2017-11-28 18:39:00,0,0,3,0,0,0,N/A,N/A
profile.php?id=100008739215636,الله ينعلطبلمكم يا ولاد القاف   مخليينا تال الطناش د الليل   كاضحكو علينا يا الكلاب   يا قودتوها   السيزي غايضرب باباكم باش تعلمو تضحكو عالشعب المغربي      ,1,2017-11-24 11:57:00,0,3,0,0,0,0,N/A,N/A
profile.php?id=100008788508802,Walooooo khadma 000000 ,1,2017-11-25 19:24:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008794866159,rakom ma3rofin ozadto tchowahto ,1,2017-11-29 11:58:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100008985426288,J aime l infinex de jumia et toux ses produits ,5,2017-11-15 16:16:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100008987356764,Vous prenez les gens pour des stupides et des cons    les prix sont très très très mais hyper tres élevé    pas de rétractation pas de sav pas de service clients    men nytkoum   Les vêtements dakshi dyal so9 des bottes qu on peut acheter a 150 dh    vous les vendez a 399 dh   Faites comme ali express cela vaut le coup mes amis,1,2017-11-13 13:48:00,0,0,4,0,0,0,N/A,N/A
profile.php?id=100009016567834,Fuck You liars                                                 See More ,1,2017-11-24 01:13:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009030369106,des menteurs                                         ,1,2017-11-24 19:30:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009099019932,Produit envoyé dans le temps imparti   conforme au choix que j  ai fait sur site  donc rien à reprocher  merci jumia  ,5,2017-11-05 08:39:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009123294819,Service nul nul si vous êtes pas en mesure de faire des promotions ne les diffusez pas sur tout les médias  Je recommande pas jumia arnaque,1,2017-11-24 09:21:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009151201248,Scammmmmmmmmmmmmmmmmmmmmmmmmmmmer ,1,2017-11-25 05:33:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009219787962,Vous bloquez la connectivité a votre serveur et apres il n y a plus de stock c est du n importe quoi je suis tres deçu,1,2017-11-24 00:38:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009233346984, Je suis un client fidél   Ila Kanto ghatb9aw tkadbo bla matb9aw diro had les offres   ventes flash et méga flash    khasarto som3a dyalkom,2,2017-11-24 18:17:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009241454390,Une page d arnaqueurs          ,1,2017-11-24 07:34:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009249741384,Fdhtona b Black Friday pour des semaines sur les réseaux sociaux ou nhar bghina ndiro commande ktmnyko 3lina le site est indisponible actuellement veuillez réessayer ultérieurement fhala ntouma houma Amazon,1,2017-11-24 15:44:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009284767759,Bon expérience toppppppppppppppppppppp ,5,2017-11-23 22:37:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009335631055,Lah yakhod fikom lha9 katkadbo 3la nass ,1,2017-11-24 07:31:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009350472729,j esper que vous donnez des chances plus ,5,2017-11-24 15:44:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009354976644,Mauvaise pffff ,1,2017-11-24 01:02:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009365822555,Bon contunuation le meilleur pour moi ,5,2017-11-31 00:11:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009367813254,poor service low quality products   high prices ,1,2017-11-21 15:21:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009369711305,A la place de de faire le buzz par des téléphones et TVs à 100 DH  il fallait au moins les mettre à des prix logiques allant de 1000 à 1500 Dh  comme sa vous allez augmenté le nombre d articles en stock tout en gardant une crédibilité à vos offre BLACK FARIDAY     De toute les manière et désolé de le dire  on a fêté les mensonges BLACK FARIDAY JUMIA ,1,2017-11-25 10:49:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009397984951,Vous êtes un exemple vivant de l arnaque                   ,1,2017-11-24 12:03:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009412130150,Black friday dial walou jit warrakt 3la paiement bach n confirmi ou hia ybloka l appli,1,2017-11-24 00:29:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009446658605,C dl la merde     gal lik a sidi black friday    black l9lawi ya wlad 97ab kada7ku 3la bnadem,1,2017-11-24 06:51:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009461521121,le prix des produits est très élevés     ,1,2017-11-15 12:42:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009489802941,bonnnnnnnnnnnnnnnnnnnnnnnnnnnnnn  3  3 ,5,2017-11-25 00:18:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009500265599,نصابة و كذابة و شفارة و شكرا جزيلا ,1,2017-11-24 11:22:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009517646572,شركة تحترف الكذب والغش والخداع خصوصا فيما يسمى black friday ,1,2017-11-24 19:32:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009572041787,franchement je ne m attenderai pas etre surpris avec jumia jusq aujourdhui j ai acheté plus de 70 article et danse jour de black friday le site est bloqué tout de suite stock epuisé comment ça comment les autres pu acheté au moment du blocage du site arnaque arnaque jumia est foutu tout est clair arnacque et mensonge mauvaise ruputation,1,2017-11-25 15:42:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009597120914,j ai commandé de jumia express des bottines  malheureusement le service de la livraison est nulle et ils sont irresponsable  cela fait plus de 10j et j ai rien reçu  j ai contacté le livreur plusieurs fois mais sans effort ,1,2017-11-30 09:00:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009602674014,Tous n est pas permis se payer la tête de sa clientèle risque de revenir trop chère,3,2017-11-28 16:49:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009672374649,Ce n est pas un Black Friday   c est du n importe quoi    Ce domaine n est pas fait pour vous      Loosers,1,2017-11-24 15:16:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009709512513,Merci  jumia  bien servi et dans un temps record ,3,2017-12-01 20:34:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009794356206,je n aime pas vos services et vos produits ,1,2017-11-25 16:48:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009796422798,sincèrement très mauvaise page  très mauvaise application  très mauvais Black Friday  que des arnaqueurs    ,1,2017-11-24 21:34:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009821925643,Monteurs amateurs    ,1,2017-11-25 00:40:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009842896738,Bon service  Je n ai jamais eu de problème  ,5,2017-11-08 19:19:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009861510766,C  est superbe  je crois que c est le meilleur au Maroc  ,5,2017-11-28 17:47:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009866474667,Des arnaqueurs  ,1,2017-11-25 19:38:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009873247917,hchoma ana manin bdat jumia wana tandomondi man3andkom w ay promo matanastafadach manha walah tahchoma,1,2017-11-24 10:01:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009895869916,Bunch of scammers  do yourself a favour and stay away from this so called company  ,1,2017-11-24 14:40:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009903223278,Le choix de produits est très limité   ,1,2017-11-30 22:39:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100009923344028,jumia   al nasb   tahimarit   lkdob ,1,2017-11-24 20:09:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100009940751753,Vous êtes du       groupe d ado qui jouent pas plus  vous ne méritez même pas mon avis  espèce de cons,1,2017-11-24 01:04:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100009959418273,Enfiiin j ai acheté une aspirateur a 50 dh plus un telephone a 100 DH Merci jumiiiiaaa,1,2017-11-24 19:23:00,0,3,0,0,0,0,N/A,N/A
profile.php?id=100009983448874,Je voulais voir à quoi celà ressemble avant de me lancer  et j ai remarqué les commentaires des insatisfaits  et vos réponses  La même réponse copiée collée  aucune réponse personnelle pour les insatisfaits  cela montre le non respect du client  Donc je m abstiens   je suppose que vous allez me collez ma même réponse  ,1,2017-11-14 13:12:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100010027058966,J ai adoré cette page meilleur page du monde ,5,2017-11-06 00:28:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010098810900,Katkdbo 3la nass b l black friday ,1,2017-11-25 16:20:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010117123986,Lah i3tikom saha                ,5,2017-11-22 15:21:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010182108171,fuckig joke   lkdoub f lkdoub nsaba lblad 3amarha tzid lgdam bikom ,1,2017-11-25 13:31:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010216360494,C est un site qui nous facilite la vie malgré qu  il nous incite à la paresse Mais côté temps  il y a un gain considérable ,5,2017-11-21 14:21:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010233995366,j ai toujours adoré leus produits et ls sont vraiment top du top ,5,2017-11-18 14:56:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010249926474,                                                                        ,1,2017-11-24 10:41:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010273899880,LBLAN RAKOM 3ARFINO DONC BLA MANBDA NSHRE7 ,1,2017-11-25 11:17:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010286553999,De l arnaque toujours à partir de minuit l application est en maintenance katfelaw 3la nass,1,2017-11-24 00:35:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100010286854988,Quel dommage      Des arnaqueurs    Fuck off Jumia ,1,2017-11-24 04:55:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100010355885724,Arnaque f arnaque solde out fmoins de 20 seconde et après que des beugs  Même l application ne marche pas ,1,2017-11-24 00:26:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010385731170,Nullll kdoub vous êtes en train de mentir ,5,2017-11-24 21:31:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010396877961,i didn t receive my order   i will never use it again and i suggest to not deal with them,1,2017-11-29 12:21:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010527395597,Jumia oksimbilah ila t9dit la machine et après hyatohali mn panier 3ib 3likom ,1,2017-11-24 00:35:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010566732457,Que des arnaques tfo black de merd khalitona fay9in 3la walo   je dèslike et je désinstaller votre app de zebel quoi,1,2017-11-24 10:22:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100010615094281,vous faites plus de publicité et de propagande à propos de vos promotions que ce qu il y a en réalité  des prix pas intéressants voir même chers même durant votre pseudo black Friday,1,2017-11-24 13:52:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100010643290478,akbar kadaba kadabin vous etes nul  khedit 4 produits mali bghit nkaml hayadthom liya man paniers o blokito sit l nass bal3ani wahad 20min apreq darto rah salaw allh yamsakhkom,1,2017-11-24 00:26:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010797631380,Y a aucune offre 0 LikeNhar lkbir0 Like  que de fausses promesses à vos clients  C est avec cette manière que vous désirez améliorer  Vraiment vous m avez tellement déçu,1,2017-11-24 00:14:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100010881937770,Lekdoub bghit Ghi chi7ed igolha fikom zwina  Galik black Friday dakchi bezaf 3likom    ,1,2017-11-24 10:05:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100010893609013,Khrawat ra kan aydrbni wa7d l motore diyal jumia ,1,2017-11-24 22:34:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010911192493,Bonne  Satisfusonte Bonne livraison ,5,2017-11-24 20:38:00,0,1,0,0,0,0,N/A,N/A
profile.php?id=100010919681314,des arnaqueurs ça serai ma dernière expérience avec vous et j ai désinstaller l application avec un dislike  pour la page,1,2017-11-24 09:04:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100010961973928,  ,1,2017-11-24 00:26:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010966575813,merci mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccciiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,5,2017-11-15 15:26:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100010981834831,Shit company  shit service   liars   scammers       ,1,2017-11-25 21:35:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011125604391,ZEEEEEEEEEEEEEERO AWLAD L97AB      ,1,2017-11-24 00:41:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011136967560,Je ne trouve pas les mots mais bl3rbya tatstahmro le consommateur marocain   ,1,2017-11-25 00:08:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011208390987,franchement personnellement c est la 3e fois que j achete des trucs de chez jumia je suis tres satisfaite du service et de mes achats  j ai ete livree dans le delai prevu et jusqu au pas de ma porte  ,5,2017-11-05 19:03:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011211934787,Maw9i3 fachil okadab kayriw nase Bach ijibo kliyane blcdob ,1,2017-11-24 00:47:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011239937009,tres bon service avec des qualités hautstanding j aime bien faire mes achats chez jumia il vous garantissent des avantages sure pour vous et votre famille ,5,2017-11-10 21:41:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011271901749,Kdoooob   i hated it sooooo fcking muuch   assholes ,1,2017-11-24 00:45:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100011277349474,كايضحكو على الناس بلابلابلابلا كاتعجبونا غير فتصاور ولبوزات شركة عالمية جات لمغرب تفشو لها روايض  مع لمغاربة فيهم لمعقول بحال لمصريين  بفففففف ,1,2017-11-15 16:05:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011289300185,Jumia vous vous moquez des marocains  Quel black Friday quelle merde     ,1,2017-11-24 00:22:00,0,0,1,0,0,0,N/A,N/A
profile.php?id=100011358243002,top site rien q dirrrrrrrrrrrr ,5,2017-11-13 22:58:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011432166355,Vous etes que des arnaqueurs  vous prenez les gens pour des cons ou quoi        ,1,2017-11-24 12:20:00,0,0,2,0,0,0,N/A,N/A
profile.php?id=100011452173005,J aime bien il ont de bon qualités et même les prie ,5,2017-11-11 13:18:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011583126493,0,1,2017-11-24 23:05:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100011671495031,السلام عليكم انا اخر مرة تقديت بلا لاكارط بونكير تقديت كاش وهاد المرة ملي درت لاكوموند طلبو ليا باش نخلص بلاكارط و انا معنديش كارط فيزا عندي كارط توفير ديال بريد بنك واش ميمكنش ناخد اللي بغيت بحال المرة اللي فاتت ,1,2017-11-28 08:15:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100012225219877,شركة نصابة تضحك على الناس بالعروض الكاذبة كل سلعتها مغشوشة هواتف تمنها 300dh تبيعه ب 600 حتى 700dh للدراوش و تغريهم بعروض كاذبة مثل هواتفها توجد بالشارع باتمنة رخيصة حيت هي سلعة شينوا ,1,2017-11-25 17:26:00,0,0,4,0,0,0,N/A,N/A
profile.php?id=100012230584188,cool  tres interressant comme site ,5,2017-11-24 17:25:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100012285198591,walakin atmina khayba bejaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa    See More ,1,2017-11-22 10:22:00,0,0,0,0,0,0,N/A,N/A
profile.php?id=100012302349781,Rba3a d kdabin ma9adinch 3la black friday madiiiirouhch khliweh l maliih   ,1,2017-11-26 11:38:00,0,0,0,0,0,0,N/A,N/A
